file_name,title,extracted_matches,match_count,extracted_matches_context,cleaned_matches_context,cleaned_match_count
Hille_Peter_Die_Hassenburg.txt,Die Hassenburg,"[('»Lieber Vogel', 32807), ('11. September', 14415)]",2,"[('»Lieber Vogel, komm doch wieder, doch der Vogel kam nicht mehr.« Pferde wurden vor Bauern und Händle', 32807), ('11. September. Der dritte Tag der Hermannschlacht, der Tag der Entscheidung. Am Tage der Hermannschl', 14415)]",[],0
Heym_Georg_Das_Schiff.txt,Das Schiff,[],0,[],[],0
Hille_Peter_Ich_bin_Vater_Romeo.txt,Vater Romeo,[],0,[],[],0
Jensen_Wilhelm_Eine_Schachpartie.txt,Eine Schachpartie,[],0,[],[],0
Hansjakob_Heinrich_Theodor.txt,"Theodor, der Seifensieder","[('9. Januar 1838', 55422), ('9. November 1848', 62865), ('22. Juli', 64926), ('26. Juli', 73037), ('27. Juli', 73313), ('14. August', 78863), ('14. August 1849', 79747), ('19. August', 81631), ('19. August', 82674), ('21. August', 82905), ('25. August', 83670), ('2. September', 87207), ('3. September 1849', 87659), ('8. Januar 1888', 138007), ('9. Januar', 138679), ('15. November 1895', 141579), ('9. Januar 1898', 142340), ('9. Januar 1898', 148733), ('9. Januar 1898', 149849)]",19,"[('9. Januar 1838 bei 18 Grad Kälte ihre Hochzeit. Da bei der Temperatur kein lebendiger Soldat des Wol', 55422), ('9. November 1848 in der Brigittenau in Wien hatte erschießen lassen, eine Totenfeier zu halten, was ', 62865), ('22. Juli – es war ein Sonntag – rückten die Preußen – zwei Kompagnien Infanterie und 30 Husaren – au', 64926), ('26. Juli gelingt es ihnen, für gutes Geld Würste und Wein ins Gefängnis geschmuggelt zu bekommen. Da', 73037), ('27. Juli dringt eine in Freiburg wohnende Schwester des Naglers von Hasle in die Zelle. Sie nimmt di', 73313), ('14. August ward er unweit des einsamen Kirchhofs der Vorstadt Wiehre erschossen. Er bekannte sich zu', 78863), ('14. August 1849. Mit ihm vereint seine Eltern, deren einzige Freude und Hoffnung er war.« Die Eltern', 79747), ('19. August schrieb er seiner Mutter noch einen Abschiedsbrief, worin er ihr unter anderm sagt: »Seid', 81631), ('19. August in aller Frühe hörten unsere Kinzigtäler die Todesschüsse für Neff, und der Theodor schri', 82674), ('21. August beim Kirchhof in der Wiehre unter den preußischen Kugeln. Er hatte sich der »Treulosigkei', 82905), ('25. August zu unseren Kinzigtälern, ein »junger Freischärler«, kaum 3andfrac12; Fuß hoch und kaum fü', 83670), ('2. September wurde den Wolfachern eröffnet, daß sie am 4. nach Hause kämen. Die Akten hatten so lang', 87207), ('3. September 1849 in sein Tagebuch: »Morgens 4 Uhr waren wir alle auf den Beinen und packten unsere ', 87659), ('8. Januar 1888 war das ganze Städtchen Wolfe auf den Beinen. Vom Herrengarten am Südende des Städtch', 138007), ('9. Januar erschienen Kinder, Enkel und Verwandte und brachten ihre Wünsche und überreichten Geschenk', 138679), ('15. November 1895 seinen achtzigsten Geburtstag feiern. Diesen beging er im Kreise seiner Altersgeno', 141579), ('9. Januar 1898 die diamantene Hochzeit auch feiern können. Ueber dieselbe soll später an passender S', 142340), ('9. Januar 1898 die diamantene Hochzeit vom Theodor und von der Jeannette nicht zu vergessen und ihne', 148733), ('9. Januar 1898 in reicher Fülle zukommen ließ. Schon im folgenden Juli holte der Tod den wackeren Se', 149849)]",[],0
Frobenius_Leo_Das_schwarze_Dekameron_Heilung_einer_Mannstollen.txt,Heilung einer Mannstollen,[],0,[],[],0
Heine_Anselma_Die_Erscheinung.txt,Die Erscheinung,[],0,[],[],0
Groller_Balduin_Detektiv_Dagobert_Das_geheimnisvolle_Kaestchen.txt,Das geheimnisvolle Kästchen,"[('Mein geliebtes Weib', 34136)]",1,"[('Mein geliebtes Weib mag in ihr die Schmucksachen meiner verstorbenen ersten Frau vermutet haben. Das', 34136)]","[('Mein geliebtes Weib mag in ihr die Schmucksachen meiner verstorbenen ersten Frau vermutet haben. Das', 34136)]",1
Ganghofer_Ludwig_Das_Schweigen_im_Walde.txt,Das Schweigen im Walde,"[('Mein lieber Heinz!', 299067), ('»Mein lieber Mensch!', 317153), ('Mein lieber Heinz!', 441873), ('»Grüß dich Gott,', 627381), ('»Lieber Herrgott', 611758), ('Hochverehrte Frau', 44986), ('30. Juli', 299057), ('28. Juli', 302587), ('15. Oktober', 634158), ('15. November', 637985)]",10,"[('Mein lieber Heinz! Die weißt, wie stark ich unter Umständen für andere sein kann. Meinen eigenen Wün', 299067), ('»Mein lieber Mensch! Wenn jetzt was gschieht – ich kann nix dafür! Ich bin außer Verantwortigung!« –', 317153), ('Mein lieber Heinz! Der Kunstaugur, dem ich die Nachforschungen nach Deinem Emmerich Petri übertrug, ', 441873), (""»Grüß dich Gott, Bubi! Wie geht's mit dem Fuß?« »Danke, Herr Fürst, ganz gut!« Ettingen zog den Jung"", 627381), ('»Lieber Herrgott, hilf ihr die paar Schritteln, nur die paar Schritteln noch!« Unruhig tastete Lo mi', 611758), ('Hochverehrte Frau Baronin! Meine gnädigste Gönnerin! Obwohl ich Bemerkenswertes nicht zu melden habe', 44986), ('30. Juli. Mein lieber Heinz! Die weißt, wie stark ich unter Umständen für andere sein kann. Meinen e', 299057), ('28. Juli ein geschlossenes Kupee? –, dem ›süßen kleinen Mucki‹! Dem Sensburg! Er brachte ihr wohl di', 302587), ('15. Oktober in Dienst traten. Aber dann – ja, dann bekam der Praxmaler-Pepperl acht Tage »Hochzeits-', 634158), ('15. November. Liebes Muttl! Damit Dir der erste Winter so allein nicht gar zu hart wird, haben wir b', 637985)]","[('Mein lieber Heinz! Die weißt, wie stark ich unter Umständen für andere sein kann. Meinen eigenen Wün', 299067), ('»Mein lieber Mensch! Wenn jetzt was gschieht – ich kann nix dafür! Ich bin außer Verantwortigung!« –', 317153), ('Mein lieber Heinz! Der Kunstaugur, dem ich die Nachforschungen nach Deinem Emmerich Petri übertrug, ', 441873), ('Hochverehrte Frau Baronin! Meine gnädigste Gönnerin! Obwohl ich Bemerkenswertes nicht zu melden habe', 44986)]",4
Groller_Balduin_Detektiv_Dagobert_Der_Kasseneinbruch.txt,Der Kasseneinbruch,[],0,[],[],0
Herzl_Theodor_Philosophische_Erzaehlungen_Die_Raupe.txt,Die Raupe,[],0,[],[],0
Frobenius_Leo_Das_schwarze_Dekameron_Dame_und_Spielmann.txt,Dame und Spielmann,[],0,[],[],0
Greinz_Rudolf_Ausm_heiligen_Landl_Die_gfrorne_Liab.txt,Die g'frorne Liab',[],0,[],[],0
Grottewitz_Curt_Sonntage_eines_Grossstaedters.txt,Sonntage eines Großstädters in der Natur,"[('1. September', 97868)]",1,"[('1. September keine Haselnuß abpflücken darf. Herr Tanzmann aber besorgte sein Geschäft so gründlich,', 97868)]",[],0
Heiberg_Hermann_Auf_norddeutscher_Erde.txt,Auf norddeutscher Erde.,[],0,[],[],0
Flex_Walter_Wallensteins_Antlitz_Der_Trommelbube_des_Todes.txt,Der Trommelbube des Todes,[],0,[],[],0
Heimburg_Wilhelmine_Trudchens_Heirat.txt,Trudchens Heirat,"[('»Liebste Ottilie!', 285783)]",1,"[('»Liebste Ottilie! Hier ist alles beim alten. Ich war gestern in Deinem Hause; Sophie ist auf dem Pla', 285783)]","[('»Liebste Ottilie! Hier ist alles beim alten. Ich war gestern in Deinem Hause; Sophie ist auf dem Pla', 285783)]",1
Greinz_Rudolf_Ausm_heiligen_Landl_Der_Teuxelsgratten.txt,Der Teuxelsgratten,[],0,[],[],0
Ganghofer_Ludwig_Fliegender_Sommer_Der_Sonnenstrahl.txt,Der Sonnenstrahl,[],0,[],[],0
Jensen_Wilhelm_Aus_See_und_Sand.txt,Aus See und Sand ,"[('»Mein lieber Vater!', 139425), ('»Lieber Vater', 538997), ('»Liebe Mutter!', 59125), ('Teuerstes gelebt,', 607330)]",4,"[(""»Mein lieber Vater! Hab' Dank – das ist ein Name, von dem ich weiß, daß du ihn geliebt hast, der mir"", 139425), ('»Lieber Vater, was tust du?« Der Angesprochene drehte den Kopf um, doch nicht überrascht, noch ersch', 538997), ('»Liebe Mutter!« Der junge Dorflehrer griff hastig mit beiden Händen nach den ihrigen. »Ja, aber – ne', 59125), ('Teuerstes gelebt, und wußte, sie tue es für ewig. An diesem Grabe hielt die Übereinkunft, die er in ', 607330)]","[(""»Mein lieber Vater! Hab' Dank – das ist ein Name, von dem ich weiß, daß du ihn geliebt hast, der mir"", 139425), ('»Liebe Mutter!« Der junge Dorflehrer griff hastig mit beiden Händen nach den ihrigen. »Ja, aber – ne', 59125), ('Teuerstes gelebt, und wußte, sie tue es für ewig. An diesem Grabe hielt die Übereinkunft, die er in ', 607330)]",3
Greinz_Rudolf_Tiroler_Leut_Der_Zieler_Wastl.txt,Der Zieler Wastl,[],0,[],[],0
Ganghofer_Ludwig_Fliegender_Sommer_Der_tote_Wald.txt,Der tote Wald,[],0,[],[],0
Franzos_Karl_Emil_Der_Bart_des_Abraham_Weinkaefer_Zwei_Retter.txt,Zwei Retter,[],0,[],[],0
Groller_Balduin_Detektiv_Dagobert_Empfang_beim_Ministerpraesidenten.txt,Empfang beim Ministerpräsidenten,"[('20. Februar', 30368)]",1,"[('20. Februar bei ihnen zu verbringen. Links unten: Herrengasse 7. – Rechts unten: neun Uhr.‹ ›Gut. Di', 30368)]",[],0
Grossmann_Stefan_Herzliche_Gruesse_Herzliche_Gruesse.txt,Herzliche Grüße,[],0,[],[],0
Franzos_Karl_Emil_Leib_Weihnachtskuchen.txt,Leib Weihnachtskuchen und sein Kind,"[('»Lieber Freund!', 193312), ('»Lieber Leibko', 334092), ('»Lieber Freund!', 193312)]",3,"[('»Lieber Freund! Hoffentlich habt Ihr nicht ernst genommen, was ich Euch am Montag gesagt hab! Ich wa', 193312), ('»Lieber Leibko«, begann er freundlich, »ich habe dich um etwas zu bitten.« Er warf einen Blick auf d', 334092), ('»Lieber Freund! Hoffentlich habt Ihr nicht ernst genommen, was ich Euch am Montag gesagt hab! Ich wa', 193312)]","[('»Lieber Freund! Hoffentlich habt Ihr nicht ernst genommen, was ich Euch am Montag gesagt hab! Ich wa', 193312), ('»Lieber Leibko«, begann er freundlich, »ich habe dich um etwas zu bitten.« Er warf einen Blick auf d', 334092), ('»Lieber Freund! Hoffentlich habt Ihr nicht ernst genommen, was ich Euch am Montag gesagt hab! Ich wa', 193312)]",3
Ganghofer_Ludwig_Die_Martinsklause.txt,Die Martinsklause,"[('»Grüß dich Gott,', 99752), ('»Grüß dich Gott,', 99858)]",2,"[('»Grüß dich Gott, Kindl!« sagte Schweiker und streckte zum Gruß die Hand. Die Hirtin zitterte und sch', 99752), ('»Grüß dich Gott, Kindl!« wiederholte Schweiker. Die Hirtin schwieg. »So gib mir den Gruß doch heim!«', 99858)]",[],0
Greinz_Rudolf_Ausm_heiligen_Landl_Die_eingstellte_Heirat.txt,Die eing'stellte Heirat,[],0,[],[],0
Heiberg_Hermann_Grausam.txt,Grausam.,[],0,[],[],0
Jensen_Wilhelm_Osmund_Werneking.txt,Osmund Werneking,[],0,[],[],0
Frobenius_Leo_Das_schwarze_Dekameron_Goroba-Dike.txt,Goroba-Dike,[],0,[],[],0
Grossmann_Stefan_Herzliche_Gruesse_Reisende.txt,Reisende,[],0,[],[],0
Herzl_Theodor_Philosophische_Erzaehlungen_Der_Unternehmer_Buonaparte.txt,Der Unternehmer Buonaparte,[],0,[],[],0
Greinz_Rudolf_Tiroler_Leut_Die_feindlichen_Nachbarn.txt,Die feindlichen Nachbarn,[],0,[],[],0
Flex_Walter_Wolf_Eschenlohr.txt,Wolf Eschenlohr,"[('2. August', 22487)]",1,"[('2. August war da. Der Krieg war Gegenwart. Kriegssonntag war angebrochen. Der erste Mobilmachungstag', 22487)]",[],0
Flex_Walter_Novellen_Waidwund.txt,Waidwund,[],0,[],[],0
Federer_Heinrich_Unser_Nachtwaechter_Prometheus.txt,Unser Nachtwächter Prometheus,"[('»Lieber Vetter', 53486), ('2. Mai 1889', 24368), ('2. September 1789', 24475)]",3,"[('»Lieber Vetter, nun sagt es sogleich, – ich merke, es ist etwas Schönes! – Sogleich oder ich laufe E', 53486), ('2. Mai 1889 gehalten und schlug so durch, wie jene Rede des großen Mirabeau genau hundert Jahre früh', 24368), ('2. September 1789. Das Datum allein ist verschieden, das Genie gleich. Bronn, der sechsundzwanzigjäh', 24475)]",[],0
Grasberger_Hans_Die_schoene_Kastellanin.txt,Die schöne Kastellanin,"[('»Mein lieber Sohn!', 36773), ('Teures gekauft', 39521)]",2,"[(""»Mein lieber Sohn! … Wir werden sie freisprechen müssen, die liebe Resi, so ungern wir's auch tun. S"", 36773), ('Teures gekauft; daß sie gleichwohl im einfachsten Kleid wie eine verkannte Prinzessin aussieht, dara', 39521)]","[(""»Mein lieber Sohn! … Wir werden sie freisprechen müssen, die liebe Resi, so ungern wir's auch tun. S"", 36773), ('Teures gekauft; daß sie gleichwohl im einfachsten Kleid wie eine verkannte Prinzessin aussieht, dara', 39521)]",2
Ganghofer_Ludwig_Fliegender_Sommer_Die_verliebten_Brueder.txt,Die verliebten Brüder,[],0,[],[],0
Franzos_Karl_Emil_Nach_dem_hoeheren_Gesetz.txt,Nach dem höheren Gesetz,[],0,[],[],0
Franzos_Karl_Emil_Baron_Schmule.txt,»Baron Schmule«,[],0,[],[],0
Janitschek_Maria_Moderne_Ehe.txt,Moderne Ehe,[],0,[],[],0
Ganghofer_Ludwig_Der_Klosterjaeger.txt,Der Klosterjäger,"[('»Grüß dich Gott,', 70487), ('»Grüß dich Gott,', 166553), ('»Grüß dich Gott,', 294853), ('»Grüß dich Gott,', 297757), ('»Grüß dich Gott,', 464981), ('»Grüß dich Gott,', 554617), ('»Grüß dich Gott', 554643), ('»Lieber Herrgott', 164560), ('»Lieber Herrgott', 545878)]",9,"[('»Grüß dich Gott, Gittli!« Sie nickte nur und sah lächelnd zu ihm auf. »So gib mir doch deine Hand! W', 70487), ('»Grüß dich Gott, Seph!« sagte er bekommen. Sie gab ihm keine Antwort, hielt die Hände im Schoß gefal', 166553), ('»Grüß dich Gott, Mädel!« rief Frater Severin. »Was für ein Heiliger hat denn dich daherauf geschneit', 294853), ('»Grüß dich Gott, Kleine! Brav hast du dein Sacherl gemacht!« Gittli legte die Hände auf den Rücken. ', 297757), ('»Grüß dich Gott, Leutgeb!« sagte sie zum Wirt. »Kennst du mich?« »Wenn ich recht mein, bist du dem E', 464981), ('»Grüß dich Gott, Polzer!« »Grüß dich Gott auch, Seph!« »Weil du nur wieder da bist! Mein Gott, ist d', 554617), ('»Grüß dich Gott auch, Seph!« »Weil du nur wieder da bist! Mein Gott, ist das eine schieche Zeit gewe', 554643), ('»Lieber Herrgott, Polzer, was hast du getan?« »Was ich dutzendmal im Krieg getan hab, wenn mich eine', 164560), ('»Lieber Herrgott,« stammelte er, »sie wird doch nit letz geworden sein!« Über Felsen und Buschwerk s', 545878)]","[('»Grüß dich Gott auch, Seph!« »Weil du nur wieder da bist! Mein Gott, ist das eine schieche Zeit gewe', 554643)]",1
Franzos_Karl_Emil_Esterka_Regina.txt,Esterka Regina,[],0,[],[],0
Janitschek_Maria_Am_Ziel.txt,Am Ziel,[],0,[],[],0
Heer_Jakob_Christoph_An_heiligen_Wassern.txt,An heiligen Wassern,"[('»Lieber Gott', 128821), ('»Liebes Schwesterlein!', 348324), ('»Lieber V', 401027)]",3,"[('»Lieber Gott, lieber Herr Jesus Christus! Erhalte den lieben Vater gesund.« Und dann hat sie die Kis', 128821), (""»Liebes Schwesterlein! Ich will Dir auch wieder einmal berichten, wie's mir geht. Es geht mir gut un"", 348324), ('»Lieber Vögtling Josi! In gar großer Betrübnis melden wir Dir, daß das gute, liebe Vroneli nach lang', 401027)]","[(""»Liebes Schwesterlein! Ich will Dir auch wieder einmal berichten, wie's mir geht. Es geht mir gut un"", 348324), ('»Lieber Vögtling Josi! In gar großer Betrübnis melden wir Dir, daß das gute, liebe Vroneli nach lang', 401027)]",2
Hoecker_Oskar_Lebendig_begraben.txt,Lebendig begraben,"[('27. Mai', 76970), ('28. Mai', 87475)]",2,"[('27. Mai, der Tag, an welchem ich vor vierundzwanzig Jahren das Licht der Welt erblickt habe. Ich bin', 76970), ('28. Mai, als sich auch schon Andreas von seinem Lager erhob. Er brauchte zwar erst um zehn Uhr an de', 87475)]",[],0
Jensen_Wilhelm_Vor_der_Elbmuendung.txt,Vor der Elbmündung,[],0,[],[],0
Heiberg_Hermann_Der_Hochhinaus.txt,Der Hochhinaus.,"[('»Geehrter Herr', 16009)]",1,"[('»Geehrter Herr Ermeler! Diesen Brief Ihnen zu schreiben, drängt es mich um meines Vaters, aber auch ', 16009)]","[('»Geehrter Herr Ermeler! Diesen Brief Ihnen zu schreiben, drängt es mich um meines Vaters, aber auch ', 16009)]",1
Hevesi_Ludwig_Flagranti_und_andere_Heiterkeiten_Ein_moderner_Nachmittag.txt,Ein moderner Nachmittag,[],0,[],[],0
Frobenius_Leo_Das_schwarze_Dekameron_Raeuber_unter_sich.txt,Räuber unter sich,[],0,[],[],0
Hartleben_Otto_Erich_Die_Geschichte_vom_abgerissenen_Knopfe.txt,Die Geschichte vom abgerissenen Knopfe,"[('Mein lieber Freund!', 39069), ('Sehr geehrter Herr!', 50322)]",2,"[('Mein lieber Freund! Erstens, wie gesagt, hab ich diese Rosen selber geschenkt bekommen – sozusagen v', 39069), ('Sehr geehrter Herr! Sie schreiben mir in Ihrem letzten Briefe so vieles, was ich der Höflichkeit weg', 50322)]","[('Mein lieber Freund! Erstens, wie gesagt, hab ich diese Rosen selber geschenkt bekommen – sozusagen v', 39069), ('Sehr geehrter Herr! Sie schreiben mir in Ihrem letzten Briefe so vieles, was ich der Höflichkeit weg', 50322)]",2
Janitschek_Maria_Poverino.txt,Poverino,[],0,[],[],0
Janitschek_Maria_Liebeswunder.txt,Liebeswunder,[],0,[],[],0
Hansjakob_Heinrich_Der_Fuerst_vom_Teufelstein.txt,Der Fürst vom Teufelstein,"[('»Lieber Herr Forstverwalter!', 98413), ('22. September', 26398), ('22. April 1839', 53847), ('9. September', 97126), ('31. Dezember 1869', 126200), ('2. Januar', 126277), ('2. März 1809', 142895), ('3. April 1891', 144401), ('2. März 1809', 145624), ('1. April', 146467), ('27. April 1893', 153371), ('29. April 1893', 153837), ('28. September', 157131), ('2. März 1809', 168692), ('27. April 1893', 168720)]",15,"[('»Lieber Herr Forstverwalter! Verzeihen Sie mir, daß ich Sie itzt schon wieder verlassen habe; ich ha', 98413), ('22. September des Jahres 1828 das Staatsexamen in der niederen Forstwirtschaft. Der Fürst vom Teufel', 26398), ('22. April 1839 ward Hochzeit gehalten im Waldkirchlein zu Wittichen und draußen im Vortal in der Lin', 53847), ('9. September; da ritt er in Gala und mit dem Hirschfänger hinab nach Wolfe, wobei einmal beim Heimri', 97126), ('31. Dezember 1869 ab mit einem Kassenvorrat von 2 Gulden und 30 Kreuzern. Am 2. Januar des folgenden', 126200), ('2. Januar des folgenden Jahres erscheinen durch den Wald her die Kirchensänger von St. Roman, singen', 126277), ('2. März 1809 bis dato noch im Dasein ist und ihm zur Zeit nicht im entferntesten einfällt, sein imme', 142895), ('3. April 1891 haben sie die treue Gefährtin am Teufelstein vorbei auf den winterlichen Kirchhof von ', 144401), ('2. März 1809 und – Dank dem Himmel – recht gesund und munter bin und mein Leben itzt noch nicht mit ', 145624), ('1. April vorigen Jahres Witwer, aber trotz meiner 83 Jahre noch heiratsfähig, verzichte aber auf Wie', 146467), ('27. April 1893 die Sonne zwischen dem Käppeleswald und dem Staufenkopf unterging, war er verschieden', 153371), ('29. April 1893 regte es sich in allen Tälern und in allen Wäldern des oberen Kinzigtales. Ueberall h', 153837), ('28. September des Jahres 1896, als ich mit Oberförster Gayer von Schiltach her in das Heubachtal ein', 157131), ('2. März 1809, gestorben den 27. April 1893. Er ruhe im Frieden.« Hohe Grabsteine dulden Sturm und We', 168692), ('27. April 1893. Er ruhe im Frieden.« Hohe Grabsteine dulden Sturm und Wetter nicht auf diesem kühlen', 168720)]","[('»Lieber Herr Forstverwalter! Verzeihen Sie mir, daß ich Sie itzt schon wieder verlassen habe; ich ha', 98413)]",1
Heiberg_Hermann_Es_ging.txt,Es ging fast ans Leben!,[],0,[],[],0
Heyse_Paul_Der_letzte_Zentaur.txt,Der letzte Zentaur,[],0,[],[],0
Heimburg_Wilhelmine_Alte_Liebe_und_anderes_Hilgendorf.txt,Hilgendorf,[],0,[],[],0
Greinz_Rudolf_Ausm_heiligen_Landl_Die_Lies.txt,Die Lies,[],0,[],[],0
Janitschek_Maria_Koenigin_Judith.txt,Königin Judith.,[],0,[],[],0
Frobenius_Leo_Das_schwarze_Dekameron_Amazonenlegende_I.txt,Amazonenlegende I,[],0,[],[],0
Ganghofer_Ludwig_Die_Muehle_am_Fundensee.txt,Die Mühle am Fundensee,"[('»Grüß dich Gott,', 9117)]",1,"[('»Grüß dich Gott, Burgei!« sagte der Jäger, als das Mädel sich genähert hatte. »Zeitlich bist auf!« »', 9117)]",[],0
Freytag_Gustav_Der_Kronprinz.txt,Der Kronprinz und die deutsche Kaiserkrone.,"[('1. August 1870', 3356), ('2. August', 5145), ('3. August', 8735), ('4. August', 11396), ('5. August', 15355), ('9. August', 18614), ('11. August', 23548), ('20. August', 36470), ('20. August', 54162), ('22. August', 56176), ('18. August', 56253), ('18. August', 56796), ('24. August', 61917), ('24. August', 64402), ('28. August', 65696), ('31. August', 66165), ('31. August', 66658), ('1. September', 66699), ('4. September', 78477), ('8. September', 80784), ('18. August', 105350)]",21,"[('1. August 1870 an und hatte die Freude alsbald den Kronprinzen zu sprechen, Morier war bei ihm, der ', 3356), ('2. August hatte ich Gelegenheit mit Führern der beiden baierischen Armeecorps dasselbe zu verhandeln', 5145), ('3. August früh. Ein langer Zug von Wagen, Reitern, Rossen, wohl 200 Pferde, auf staubiger Landstraße', 8735), ('4. August früh rieselte der Regen herab. »Wie bei Königgrätz« sagten die Leute. Es lag etwas in der ', 11396), ('5. August kam nach kräftigem Vormarsch der Truppen in der Richtung auf Wörth und Hagenau, und nach e', 15355), ('9. August). Als ich in dieses Land kam, stand mir hübsch fest in der Seele, daß die Elsaßfrage eine ', 18614), ('11. August rastete das Hauptquartier auf der Höhe der Vogesen in dem Gebirgsdorfe Petersbach. Der Kr', 23548), ('20. August, wo er in das große Hauptquartier nach Nancy gefahren war – hat er davon gesprochen, in R', 36470), ('20. August wurde unserem Hauptquartier durch die Nachrichten über die Kämpfe vor Metz verdüstert. Di', 54162), ('22. August die Trauer des theuren Herrn über die großen Verluste des 16. und 18. August noch sehr gr', 56176), ('18. August noch sehr groß und sie wird durch neue Nachrichten über den Tod guter Bekannten verschärf', 56253), ('18. August durch die erste und zweite Armee von Paris abgedrängt und in Metz eingeschlossen. Diese b', 56796), ('24. August kam der König zu einem Besuch in das Hauptquartier der dritten Armee. Der König war heite', 61917), ('24. August Mittags nach Ligny, gerade als der Kronprinz die Ankunft des Königs erwartete, von Chalon', 64402), ('28. August stießen unsere Vortruppen bei Vougiers wieder auf den Feind. Dieser wich jedoch und überl', 65696), ('31. August sahen Offiziere unseres Hauptquartiers auf den Höhen hinter Sedan elf mächtige Biwaklager', 66165), ('31. August zu Chemery. Im Morgengrau des 1. September begann der Vormarsch unseres Heeres über die M', 66658), ('1. September begann der Vormarsch unseres Heeres über die Maas, die Baiern hatten das Centrum, voran', 66699), ('4. September. Die Herren vom Generalstab sind über die Armeeführung des Kronprinzen von Sachsen des ', 78477), ('8. September mich zu Reims vom Kronprinzen verabschiedete, um nach Deutschland zurückzukehren, war d', 80784), ('18. August, Zug gegen Orleans), ein anderesmal mit vorschneller Unruhe (St. Privat). Auch Kaiser Fri', 105350)]",[],0
Herzl_Theodor_Philosophische_Erzaehlungen_Eine_gute_Tat.txt,Eine gute Tat,[],0,[],[],0
Greinz_Rudolf_Ausm_heiligen_Landl_Wallfahrtsrast.txt,Wallfahrtsrast,[],0,[],[],0
Heiberg_Hermann_Menschen_untereinander.txt,Menschen untereinander,"[('»Mein lieber Graf!', 91667), ('»Mein lieber Kay!', 336307), ('»Lieber Vetter!', 47239), ('»Lieber Papa!', 369279), ('»Lieber Vetter!', 448977), ('Lieber Freund!', 8724), ('»Teures M', 15360), ('12. Juni', 2405), ('3. Dezember', 310923)]",9,"[('»Mein lieber Graf! Voll Dank und Rührung empfing ich Ihr Schreiben und sage Ihnen, daß ich die Ihrig', 91667), ('»Mein lieber Kay! Ich muß mich gleich hinsetzen und Dir schreiben, ja gleich! Ein Bote soll Dir dies', 336307), ('»Lieber Vetter! Ich verstehe Sie nicht nur, sondern ich schätze sogar ihre Offenheit. Die Freundscha', 47239), ('»Lieber Papa! Ich möchte –« »Nun? sprich nur!« »Du willst doch fortreisen, Kay« – häufig nannte sie ', 369279), ('»Lieber Vetter! Nach langem Schweigen suche ich Ihnen durch diese Zeilen wieder die Hand zu reichen.', 448977), ('Lieber Freund!« rief Kays Vater und eilte auf den Eintretenden zu. »Wie liebenswürdig, mir den erste', 8724), ('»Teures Mädchen!« murmelte Kay. »Liebe Komtesse –« wiederholte er hörbarer und ließ seinen Blick auf', 15360), ('12. Juni zunächst in Hamburg ein und begegnete sich hier mit Kay, der zu jener Zeit im vierunddreißi', 2405), ('3. Dezember: 75,632 Pfund Sterling! 75,632 Pfund Sterling! Clementina-Julia hielt atemlos inne und r', 310923)]","[('»Mein lieber Graf! Voll Dank und Rührung empfing ich Ihr Schreiben und sage Ihnen, daß ich die Ihrig', 91667), ('»Mein lieber Kay! Ich muß mich gleich hinsetzen und Dir schreiben, ja gleich! Ein Bote soll Dir dies', 336307), ('»Lieber Vetter! Ich verstehe Sie nicht nur, sondern ich schätze sogar ihre Offenheit. Die Freundscha', 47239), ('»Lieber Papa! Ich möchte –« »Nun? sprich nur!« »Du willst doch fortreisen, Kay« – häufig nannte sie ', 369279), ('»Lieber Vetter! Nach langem Schweigen suche ich Ihnen durch diese Zeilen wieder die Hand zu reichen.', 448977), ('»Teures Mädchen!« murmelte Kay. »Liebe Komtesse –« wiederholte er hörbarer und ließ seinen Blick auf', 15360)]",6
Flex_Walter_Wallensteins_Antlitz_Wallensteins_Antlitz.txt,Wallensteins Antlitz,[],0,[],[],0
Janitschek_Maria_Himmlische_und_irdische_Flammen.txt,Himmlische und irdische Flammen,[],0,[],[],0
Holitscher_Arthur_Schlafwandler.txt,Schlafwandler,[],0,[],[],0
Greinz_Rudolf_Tiroler_Leut_Hochwuerden_der_Weiberfeind.txt,Hochwürden der Weiberfeind,[],0,[],[],0
Federer_Heinrich_Umbrische_Reisegeschichtlein_Santissima_Trinita.txt,Santissima Trinità,[],0,[],[],0
